,ID,ID2,GEOGRAPHY,EST_T,EST_T_NOT_HISPANIC_OR_LATINO,EST_T_HISPANIC_OR_LATINO,PCT_Latino
4671,1500000US132399603002,132399603002,"Block Group 2, Census Tract 9603, Quitman County, Georgia",1145,1145,0,0.0
4672,1500000US132419701001,132419701001,"Block Group 1, Census Tract 9701, Rabun County, Georgia",510,510,0,0.0
4673,1500000US132419701002,132419701002,"Block Group 2, Census Tract 9701, Rabun County, Georgia",2209,1707,502,22.7252150294
4674,1500000US132419701003,132419701003,"Block Group 3, Census Tract 9701, Rabun County, Georgia",1648,1616,32,1.94174757282
4675,1500000US132419701004,132419701004,"Block Group 4, Census Tract 9701, Rabun County, Georgia",1369,1244,125,9.130752374
4676,1500000US132419702011,132419702011,"Block Group 1, Census Tract 9702.01, Rabun County, Georgia",1866,1659,207,11.0932475884
4677,1500000US132419702012,132419702012,"Block Group 2, Census Tract 9702.01, Rabun County, Georgia",470,470,0,0.0
4678,1500000US132419702013,132419702013,"Block Group 3, Census Tract 9702.01, Rabun County, Georgia",833,800,33,3.96158463385
4679,1500000US132419702021,132419702021,"Block Group 1, Census Tract 9702.02, Rabun County, Georgia",1158,1158,0,0.0
4680,1500000US132419702022,132419702022,"Block Group 2, Census Tract 9702.02, Rabun County, Georgia",1335,1033,302,22.6217228464
4681,1500000US132419703011,132419703011,"Block Group 1, Census Tract 9703.01, Rabun County, Georgia",484,474,10,2.06611570248
4682,1500000US132419703012,132419703012,"Block Group 2, Census Tract 9703.01, Rabun County, Georgia",671,671,0,0.0
4683,1500000US132419703013,132419703013,"Block Group 3, Census Tract 9703.01, Rabun County, Georgia",2018,1996,22,1.09018830525
4684,1500000US132419703021,132419703021,"Block Group 1, Census Tract 9703.02, Rabun County, Georgia",1695,1610,85,5.01474926254
4685,1500000US132437901001,132437901001,"Block Group 1, Census Tract 7901, Randolph County, Georgia",1162,1131,31,2.6678141136
4686,1500000US132437901002,132437901002,"Block Group 2, Census Tract 7901, Randolph County, Georgia",615,615,0,0.0
4687,1500000US132437902001,132437902001,"Block Group 1, Census Tract 7902, Randolph County, Georgia",839,839,0,0.0
4688,1500000US132437902002,132437902002,"Block Group 2, Census Tract 7902, Randolph County, Georgia",1207,1174,33,2.73405136703
4689,1500000US132437902003,132437902003,"Block Group 3, Census Tract 7902, Randolph County, Georgia",1115,1115,0,0.0
4690,1500000US132437902004,132437902004,"Block Group 4, Census Tract 7902, Randolph County, Georgia",1885,1859,26,1.37931034483
4691,1500000US132437902005,132437902005,"Block Group 5, Census Tract 7902, Randolph County, Georgia",492,492,0,0.0
4692,1500000US132450001001,132450001001,"Block Group 1, Census Tract 1, Richmond County, Georgia",709,709,0,0.0
4693,1500000US132450001002,132450001002,"Block Group 2, Census Tract 1, Richmond County, Georgia",1337,1257,80,5.98354525056
4694,1500000US132450001003,132450001003,"Block Group 3, Census Tract 1, Richmond County, Georgia",687,677,10,1.45560407569
4695,1500000US132450001004,132450001004,"Block Group 4, Census Tract 1, Richmond County, Georgia",579,579,0,0.0
4696,1500000US132450001005,132450001005,"Block Group 5, Census Tract 1, Richmond County, Georgia",616,593,23,3.73376623377
4697,1500000US132450002001,132450002001,"Block Group 1, Census Tract 2, Richmond County, Georgia",966,946,20,2.07039337474
4698,1500000US132450002002,132450002002,"Block Group 2, Census Tract 2, Richmond County, Georgia",619,619,0,0.0
4699,1500000US132450002003,132450002003,"Block Group 3, Census Tract 2, Richmond County, Georgia",750,694,56,7.46666666667
4700,1500000US132450003001,132450003001,"Block Group 1, Census Tract 3, Richmond County, Georgia",383,383,0,0.0
4701,1500000US132450003002,132450003002,"Block Group 2, Census Tract 3, Richmond County, Georgia",586,576,10,1.70648464164
4702,1500000US132450006001,132450006001,"Block Group 1, Census Tract 6, Richmond County, Georgia",645,623,22,3.41085271318
4703,1500000US132450006002,132450006002,"Block Group 2, Census Tract 6, Richmond County, Georgia",1308,1296,12,0.917431192661
4704,1500000US132450006003,132450006003,"Block Group 3, Census Tract 6, Richmond County, Georgia",557,557,0,0.0
4705,1500000US132450007001,132450007001,"Block Group 1, Census Tract 7, Richmond County, Georgia",577,577,0,0.0
4706,1500000US132450007002,132450007002,"Block Group 2, Census Tract 7, Richmond County, Georgia",438,429,9,2.05479452055
4707,1500000US132450009001,132450009001,"Block Group 1, Census Tract 9, Richmond County, Georgia",616,616,0,0.0
4708,1500000US132450009002,132450009002,"Block Group 2, Census Tract 9, Richmond County, Georgia",126,122,4,3.1746031746
4709,1500000US132450009003,132450009003,"Block Group 3, Census Tract 9, Richmond County, Georgia",499,499,0,0.0
4710,1500000US132450010001,132450010001,"Block Group 1, Census Tract 10, Richmond County, Georgia",645,573,72,11.1627906977
4711,1500000US132450010002,132450010002,"Block Group 2, Census Tract 10, Richmond County, Georgia",585,541,44,7.52136752137
4712,1500000US132450010003,132450010003,"Block Group 3, Census Tract 10, Richmond County, Georgia",779,779,0,0.0
4713,1500000US132450010004,132450010004,"Block Group 4, Census Tract 10, Richmond County, Georgia",857,822,35,4.08401400233
4714,1500000US132450011001,132450011001,"Block Group 1, Census Tract 11, Richmond County, Georgia",1103,1077,26,2.35720761559
4715,1500000US132450011002,132450011002,"Block Group 2, Census Tract 11, Richmond County, Georgia",744,724,20,2.68817204301
4716,1500000US132450012001,132450012001,"Block Group 1, Census Tract 12, Richmond County, Georgia",395,395,0,0.0
4717,1500000US132450012002,132450012002,"Block Group 2, Census Tract 12, Richmond County, Georgia",678,671,7,1.03244837758
4718,1500000US132450012003,132450012003,"Block Group 3, Census Tract 12, Richmond County, Georgia",852,852,0,0.0
4719,1500000US132450012004,132450012004,"Block Group 4, Census Tract 12, Richmond County, Georgia",326,318,8,2.45398773006
4720,1500000US132450012005,132450012005,"Block Group 5, Census Tract 12, Richmond County, Georgia",1404,1404,0,0.0
4721,1500000US132450012006,132450012006,"Block Group 6, Census Tract 12, Richmond County, Georgia",652,645,7,1.0736196319
4722,1500000US132450013001,132450013001,"Block Group 1, Census Tract 13, Richmond County, Georgia",798,798,0,0.0
4723,1500000US132450013002,132450013002,"Block Group 2, Census Tract 13, Richmond County, Georgia",781,716,65,8.32266325224
4724,1500000US132450014001,132450014001,"Block Group 1, Census Tract 14, Richmond County, Georgia",428,413,15,3.5046728972
4725,1500000US132450014002,132450014002,"Block Group 2, Census Tract 14, Richmond County, Georgia",641,629,12,1.872074883
4726,1500000US132450014003,132450014003,"Block Group 3, Census Tract 14, Richmond County, Georgia",801,791,10,1.24843945069
4727,1500000US132450015001,132450015001,"Block Group 1, Census Tract 15, Richmond County, Georgia",197,197,0,0.0
4728,1500000US132450015002,132450015002,"Block Group 2, Census Tract 15, Richmond County, Georgia",580,580,0,0.0
4729,1500000US132450016011,132450016011,"Block Group 1, Census Tract 16.01, Richmond County, Georgia",2016,2016,0,0.0
4730,1500000US132450016012,132450016012,"Block Group 2, Census Tract 16.01, Richmond County, Georgia",1674,1674,0,0.0
4731,1500000US132450016013,132450016013,"Block Group 3, Census Tract 16.01, Richmond County, Georgia",368,321,47,12.7717391304
4732,1500000US132450016021,132450016021,"Block Group 1, Census Tract 16.02, Richmond County, Georgia",1916,1853,63,3.28810020877
4733,1500000US132450016022,132450016022,"Block Group 2, Census Tract 16.02, Richmond County, Georgia",921,921,0,0.0
4734,1500000US132450016023,132450016023,"Block Group 3, Census Tract 16.02, Richmond County, Georgia",1129,1121,8,0.708591674048
4735,1500000US132450101011,132450101011,"Block Group 1, Census Tract 101.01, Richmond County, Georgia",1835,1711,124,6.75749318801
4736,1500000US132450101012,132450101012,"Block Group 2, Census Tract 101.01, Richmond County, Georgia",1616,1354,262,16.2128712871
4737,1500000US132450101041,132450101041,"Block Group 1, Census Tract 101.04, Richmond County, Georgia",2013,1980,33,1.6393442623
4738,1500000US132450101042,132450101042,"Block Group 2, Census Tract 101.04, Richmond County, Georgia",887,860,27,3.04396843292
4739,1500000US132450101043,132450101043,"Block Group 3, Census Tract 101.04, Richmond County, Georgia",1077,1022,55,5.10677808728
4740,1500000US132450101051,132450101051,"Block Group 1, Census Tract 101.05, Richmond County, Georgia",887,840,47,5.29875986471
4741,1500000US132450101052,132450101052,"Block Group 2, Census Tract 101.05, Richmond County, Georgia",2227,2176,51,2.29007633588
4742,1500000US132450101053,132450101053,"Block Group 3, Census Tract 101.05, Richmond County, Georgia",1792,1689,103,5.74776785714
4743,1500000US132450101061,132450101061,"Block Group 1, Census Tract 101.06, Richmond County, Georgia",836,836,0,0.0
4744,1500000US132450101062,132450101062,"Block Group 2, Census Tract 101.06, Richmond County, Georgia",2133,2049,84,3.93811533052
4745,1500000US132450101063,132450101063,"Block Group 3, Census Tract 101.06, Richmond County, Georgia",2051,2024,27,1.31643100926
4746,1500000US132450101071,132450101071,"Block Group 1, Census Tract 101.07, Richmond County, Georgia",1247,1157,90,7.21732157177
4747,1500000US132450101072,132450101072,"Block Group 2, Census Tract 101.07, Richmond County, Georgia",1215,1207,8,0.658436213992
4748,1500000US132450102011,132450102011,"Block Group 1, Census Tract 102.01, Richmond County, Georgia",1694,1656,38,2.24321133412
4749,1500000US132450102012,132450102012,"Block Group 2, Census Tract 102.01, Richmond County, Georgia",686,682,4,0.583090379009
4750,1500000US132450102013,132450102013,"Block Group 3, Census Tract 102.01, Richmond County, Georgia",2115,2094,21,0.992907801418
4751,1500000US132450102031,132450102031,"Block Group 1, Census Tract 102.03, Richmond County, Georgia",1371,1345,26,1.89642596645
4752,1500000US132450102032,132450102032,"Block Group 2, Census Tract 102.03, Richmond County, Georgia",1673,1673,0,0.0
4753,1500000US132450102033,132450102033,"Block Group 3, Census Tract 102.03, Richmond County, Georgia",1113,1031,82,7.367475292
4754,1500000US132450102041,132450102041,"Block Group 1, Census Tract 102.04, Richmond County, Georgia",6518,6055,463,7.10340595275
4755,1500000US132450102042,132450102042,"Block Group 2, Census Tract 102.04, Richmond County, Georgia",992,992,0,0.0
4756,1500000US132450102043,132450102043,"Block Group 3, Census Tract 102.04, Richmond County, Georgia",3542,3228,314,8.86504799548
4757,1500000US132450102044,132450102044,"Block Group 4, Census Tract 102.04, Richmond County, Georgia",3229,2580,649,20.0991018891
4758,1500000US132450103001,132450103001,"Block Group 1, Census Tract 103, Richmond County, Georgia",1462,1344,118,8.07113543092
4759,1500000US132450103002,132450103002,"Block Group 2, Census Tract 103, Richmond County, Georgia",529,529,0,0.0
4760,1500000US132450103003,132450103003,"Block Group 3, Census Tract 103, Richmond County, Georgia",2224,2188,36,1.61870503597
4761,1500000US132450103004,132450103004,"Block Group 4, Census Tract 103, Richmond County, Georgia",502,409,93,18.5258964143
4762,1500000US132450103005,132450103005,"Block Group 5, Census Tract 103, Richmond County, Georgia",638,498,140,21.9435736677
4763,1500000US132450104001,132450104001,"Block Group 1, Census Tract 104, Richmond County, Georgia",964,964,0,0.0
4764,1500000US132450104002,132450104002,"Block Group 2, Census Tract 104, Richmond County, Georgia",863,833,30,3.47624565469
4765,1500000US132450104003,132450104003,"Block Group 3, Census Tract 104, Richmond County, Georgia",732,732,0,0.0
4766,1500000US132450104004,132450104004,"Block Group 4, Census Tract 104, Richmond County, Georgia",712,687,25,3.51123595506
4767,1500000US132450104005,132450104005,"Block Group 5, Census Tract 104, Richmond County, Georgia",1037,987,50,4.82160077146
4768,1500000US132450105041,132450105041,"Block Group 1, Census Tract 105.04, Richmond County, Georgia",2156,2129,27,1.25231910946
4769,1500000US132450105042,132450105042,"Block Group 2, Census Tract 105.04, Richmond County, Georgia",2789,2560,229,8.21082825385
4770,1500000US132450105043,132450105043,"Block Group 3, Census Tract 105.04, Richmond County, Georgia",810,810,0,0.0
4771,1500000US132450105044,132450105044,"Block Group 4, Census Tract 105.04, Richmond County, Georgia",1424,1398,26,1.82584269663
4772,1500000US132450105061,132450105061,"Block Group 1, Census Tract 105.06, Richmond County, Georgia",1748,1748,0,0.0
4773,1500000US132450105062,132450105062,"Block Group 2, Census Tract 105.06, Richmond County, Georgia",1199,1154,45,3.75312760634
4774,1500000US132450105063,132450105063,"Block Group 3, Census Tract 105.06, Richmond County, Georgia",1971,1844,127,6.4434297311
4775,1500000US132450105071,132450105071,"Block Group 1, Census Tract 105.07, Richmond County, Georgia",1422,1422,0,0.0
4776,1500000US132450105072,132450105072,"Block Group 2, Census Tract 105.07, Richmond County, Georgia",959,915,44,4.58811261731
4777,1500000US132450105073,132450105073,"Block Group 3, Census Tract 105.07, Richmond County, Georgia",2899,2841,58,2.00068989307
4778,1500000US132450105074,132450105074,"Block Group 4, Census Tract 105.07, Richmond County, Georgia",394,369,25,6.34517766497
4779,1500000US132450105081,132450105081,"Block Group 1, Census Tract 105.08, Richmond County, Georgia",3036,2942,94,3.09617918314
4780,1500000US132450105082,132450105082,"Block Group 2, Census Tract 105.08, Richmond County, Georgia",1264,1235,29,2.29430379747
4781,1500000US132450105091,132450105091,"Block Group 1, Census Tract 105.09, Richmond County, Georgia",1144,1133,11,0.961538461538
4782,1500000US132450105092,132450105092,"Block Group 2, Census Tract 105.09, Richmond County, Georgia",2939,2893,46,1.56515821708
4783,1500000US132450105101,132450105101,"Block Group 1, Census Tract 105.10, Richmond County, Georgia",1063,1056,7,0.65851364064
4784,1500000US132450105102,132450105102,"Block Group 2, Census Tract 105.10, Richmond County, Georgia",357,343,14,3.92156862745
4785,1500000US132450105103,132450105103,"Block Group 3, Census Tract 105.10, Richmond County, Georgia",2213,2198,15,0.677812923633
4786,1500000US132450105104,132450105104,"Block Group 4, Census Tract 105.10, Richmond County, Georgia",1311,1311,0,0.0
4787,1500000US132450105111,132450105111,"Block Group 1, Census Tract 105.11, Richmond County, Georgia",3021,2954,67,2.21780867262
4788,1500000US132450105112,132450105112,"Block Group 2, Census Tract 105.11, Richmond County, Georgia",1451,1431,20,1.3783597519
4789,1500000US132450105121,132450105121,"Block Group 1, Census Tract 105.12, Richmond County, Georgia",1417,1417,0,0.0
4790,1500000US132450105122,132450105122,"Block Group 2, Census Tract 105.12, Richmond County, Georgia",1540,1532,8,0.519480519481
4791,1500000US132450105123,132450105123,"Block Group 3, Census Tract 105.12, Richmond County, Georgia",1568,1468,100,6.37755102041
4792,1500000US132450105131,132450105131,"Block Group 1, Census Tract 105.13, Richmond County, Georgia",1999,1984,15,0.750375187594
4793,1500000US132450105132,132450105132,"Block Group 2, Census Tract 105.13, Richmond County, Georgia",1097,1038,59,5.37830446673
4794,1500000US132450106001,132450106001,"Block Group 1, Census Tract 106, Richmond County, Georgia",859,823,36,4.19091967404
4795,1500000US132450106002,132450106002,"Block Group 2, Census Tract 106, Richmond County, Georgia",841,788,53,6.30202140309
4796,1500000US132450106003,132450106003,"Block Group 3, Census Tract 106, Richmond County, Georgia",1813,1796,17,0.937672366244
4797,1500000US132450106004,132450106004,"Block Group 4, Census Tract 106, Richmond County, Georgia",848,848,0,0.0
4798,1500000US132450107061,132450107061,"Block Group 1, Census Tract 107.06, Richmond County, Georgia",1828,1816,12,0.656455142232
