Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
1500000US132731205001,132731205001,"Block Group 1, Census Tract 1205, Terrell County, Georgia",1637,148,1433,148,204,26
1500000US132759601001,132759601001,"Block Group 1, Census Tract 9601, Thomas County, Georgia",574,115,516,94,58,68
1500000US132759601002,132759601002,"Block Group 2, Census Tract 9601, Thomas County, Georgia",638,160,526,121,112,93
1500000US132759602001,132759602001,"Block Group 1, Census Tract 9602, Thomas County, Georgia",2668,339,2655,340,13,17
1500000US132759602002,132759602002,"Block Group 2, Census Tract 9602, Thomas County, Georgia",1286,291,1221,269,65,82
1500000US132759603001,132759603001,"Block Group 1, Census Tract 9603, Thomas County, Georgia",1194,222,1109,222,85,65
1500000US132759603002,132759603002,"Block Group 2, Census Tract 9603, Thomas County, Georgia",1045,134,1040,134,5,8
1500000US132759604001,132759604001,"Block Group 1, Census Tract 9604, Thomas County, Georgia",863,157,841,158,22,29
1500000US132759604002,132759604002,"Block Group 2, Census Tract 9604, Thomas County, Georgia",1288,189,1260,184,28,37
1500000US132759605001,132759605001,"Block Group 1, Census Tract 9605, Thomas County, Georgia",3228,507,3178,508,50,57
1500000US132759605002,132759605002,"Block Group 2, Census Tract 9605, Thomas County, Georgia",1531,417,1531,417,0,13
1500000US132759605003,132759605003,"Block Group 3, Census Tract 9605, Thomas County, Georgia",2060,473,1997,452,63,92
1500000US132759606001,132759606001,"Block Group 1, Census Tract 9606, Thomas County, Georgia",1643,367,1597,368,46,61
1500000US132759606002,132759606002,"Block Group 2, Census Tract 9606, Thomas County, Georgia",1017,290,1017,290,0,13
1500000US132759606003,132759606003,"Block Group 3, Census Tract 9606, Thomas County, Georgia",368,188,368,188,0,13
1500000US132759606004,132759606004,"Block Group 4, Census Tract 9606, Thomas County, Georgia",1684,441,1644,434,40,45
1500000US132759606005,132759606005,"Block Group 5, Census Tract 9606, Thomas County, Georgia",856,305,856,305,0,13
1500000US132759607001,132759607001,"Block Group 1, Census Tract 9607, Thomas County, Georgia",1970,404,1970,404,0,13
1500000US132759607002,132759607002,"Block Group 2, Census Tract 9607, Thomas County, Georgia",1539,557,1539,557,0,13
1500000US132759607003,132759607003,"Block Group 3, Census Tract 9607, Thomas County, Georgia",1312,418,1164,405,148,176
1500000US132759607004,132759607004,"Block Group 4, Census Tract 9607, Thomas County, Georgia",911,362,911,362,0,13
1500000US132759607005,132759607005,"Block Group 5, Census Tract 9607, Thomas County, Georgia",781,403,725,391,56,61
1500000US132759607006,132759607006,"Block Group 6, Census Tract 9607, Thomas County, Georgia",366,232,366,232,0,13
1500000US132759608001,132759608001,"Block Group 1, Census Tract 9608, Thomas County, Georgia",932,277,788,267,144,121
1500000US132759608002,132759608002,"Block Group 2, Census Tract 9608, Thomas County, Georgia",1457,623,1457,623,0,13
1500000US132759608003,132759608003,"Block Group 3, Census Tract 9608, Thomas County, Georgia",564,238,564,238,0,13
1500000US132759608004,132759608004,"Block Group 4, Census Tract 9608, Thomas County, Georgia",851,393,851,393,0,13
1500000US132759608005,132759608005,"Block Group 5, Census Tract 9608, Thomas County, Georgia",1695,482,1691,480,4,9
1500000US132759609001,132759609001,"Block Group 1, Census Tract 9609, Thomas County, Georgia",860,284,848,276,12,18
1500000US132759609002,132759609002,"Block Group 2, Census Tract 9609, Thomas County, Georgia",1883,426,1862,421,21,31
1500000US132759609003,132759609003,"Block Group 3, Census Tract 9609, Thomas County, Georgia",934,205,934,205,0,13
1500000US132759610001,132759610001,"Block Group 1, Census Tract 9610, Thomas County, Georgia",1984,320,1920,314,64,76
1500000US132759610002,132759610002,"Block Group 2, Census Tract 9610, Thomas County, Georgia",970,370,659,222,311,284
1500000US132759610003,132759610003,"Block Group 3, Census Tract 9610, Thomas County, Georgia",1047,257,1047,257,0,13
1500000US132759611001,132759611001,"Block Group 1, Census Tract 9611, Thomas County, Georgia",892,257,790,221,102,114
1500000US132759611002,132759611002,"Block Group 2, Census Tract 9611, Thomas County, Georgia",1072,247,1025,237,47,68
1500000US132759611003,132759611003,"Block Group 3, Census Tract 9611, Thomas County, Georgia",861,224,861,224,0,13
1500000US132779601001,132779601001,"Block Group 1, Census Tract 9601, Tift County, Georgia",1346,334,917,230,429,272
1500000US132779601002,132779601002,"Block Group 2, Census Tract 9601, Tift County, Georgia",1157,231,1157,231,0,13
1500000US132779602001,132779602001,"Block Group 1, Census Tract 9602, Tift County, Georgia",1419,303,1324,282,95,109
1500000US132779602002,132779602002,"Block Group 2, Census Tract 9602, Tift County, Georgia",1565,268,1473,264,92,102
1500000US132779603001,132779603001,"Block Group 1, Census Tract 9603, Tift County, Georgia",512,225,512,225,0,13
1500000US132779603002,132779603002,"Block Group 2, Census Tract 9603, Tift County, Georgia",998,343,998,343,0,13
1500000US132779603003,132779603003,"Block Group 3, Census Tract 9603, Tift County, Georgia",4345,540,4294,543,51,28
1500000US132779603004,132779603004,"Block Group 4, Census Tract 9603, Tift County, Georgia",687,516,687,516,0,13
1500000US132779603005,132779603005,"Block Group 5, Census Tract 9603, Tift County, Georgia",849,287,673,219,176,223
1500000US132779603006,132779603006,"Block Group 6, Census Tract 9603, Tift County, Georgia",492,222,431,198,61,97
1500000US132779604001,132779604001,"Block Group 1, Census Tract 9604, Tift County, Georgia",304,187,235,144,69,115
1500000US132779604002,132779604002,"Block Group 2, Census Tract 9604, Tift County, Georgia",944,311,944,311,0,13
1500000US132779604003,132779604003,"Block Group 3, Census Tract 9604, Tift County, Georgia",2353,706,1955,513,398,492
1500000US132779604004,132779604004,"Block Group 4, Census Tract 9604, Tift County, Georgia",982,365,982,365,0,13
1500000US132779604005,132779604005,"Block Group 5, Census Tract 9604, Tift County, Georgia",401,172,390,168,11,16
1500000US132779604006,132779604006,"Block Group 6, Census Tract 9604, Tift County, Georgia",1201,329,1053,252,148,185
1500000US132779605001,132779605001,"Block Group 1, Census Tract 9605, Tift County, Georgia",2766,354,2738,353,28,43
1500000US132779605002,132779605002,"Block Group 2, Census Tract 9605, Tift County, Georgia",1775,297,1768,297,7,13
1500000US132779606001,132779606001,"Block Group 1, Census Tract 9606, Tift County, Georgia",1278,542,1045,544,233,241
1500000US132779606002,132779606002,"Block Group 2, Census Tract 9606, Tift County, Georgia",2892,820,2825,808,67,79
1500000US132779606003,132779606003,"Block Group 3, Census Tract 9606, Tift County, Georgia",1011,466,1011,466,0,13
1500000US132779606004,132779606004,"Block Group 4, Census Tract 9606, Tift County, Georgia",639,268,639,268,0,13
1500000US132779607001,132779607001,"Block Group 1, Census Tract 9607, Tift County, Georgia",1016,315,957,304,59,73
1500000US132779607002,132779607002,"Block Group 2, Census Tract 9607, Tift County, Georgia",2639,471,1326,271,1313,442
1500000US132779607003,132779607003,"Block Group 3, Census Tract 9607, Tift County, Georgia",383,169,383,169,0,13
1500000US132779607004,132779607004,"Block Group 4, Census Tract 9607, Tift County, Georgia",805,575,805,575,0,13
1500000US132779608001,132779608001,"Block Group 1, Census Tract 9608, Tift County, Georgia",1238,257,830,180,408,199
1500000US132779608002,132779608002,"Block Group 2, Census Tract 9608, Tift County, Georgia",1333,402,744,219,589,339
1500000US132779609001,132779609001,"Block Group 1, Census Tract 9609, Tift County, Georgia",840,273,825,270,15,24
1500000US132779609002,132779609002,"Block Group 2, Census Tract 9609, Tift County, Georgia",1221,394,1056,358,165,277
1500000US132779609003,132779609003,"Block Group 3, Census Tract 9609, Tift County, Georgia",1396,338,1396,338,0,13
1500000US132799701001,132799701001,"Block Group 1, Census Tract 9701, Toombs County, Georgia",2339,570,1709,486,630,352
1500000US132799701002,132799701002,"Block Group 2, Census Tract 9701, Toombs County, Georgia",898,405,767,392,131,192
1500000US132799701003,132799701003,"Block Group 3, Census Tract 9701, Toombs County, Georgia",1068,352,957,310,111,196
1500000US132799701004,132799701004,"Block Group 4, Census Tract 9701, Toombs County, Georgia",1174,366,1003,258,171,257
1500000US132799702001,132799702001,"Block Group 1, Census Tract 9702, Toombs County, Georgia",1568,366,1568,366,0,13
1500000US132799702002,132799702002,"Block Group 2, Census Tract 9702, Toombs County, Georgia",964,365,964,365,0,13
1500000US132799702003,132799702003,"Block Group 3, Census Tract 9702, Toombs County, Georgia",976,310,698,265,278,297
1500000US132799702004,132799702004,"Block Group 4, Census Tract 9702, Toombs County, Georgia",765,303,765,303,0,13
1500000US132799702005,132799702005,"Block Group 5, Census Tract 9702, Toombs County, Georgia",466,169,466,169,0,13
1500000US132799703001,132799703001,"Block Group 1, Census Tract 9703, Toombs County, Georgia",1219,390,1080,348,139,218
1500000US132799703002,132799703002,"Block Group 2, Census Tract 9703, Toombs County, Georgia",1425,638,1347,630,78,201
1500000US132799703003,132799703003,"Block Group 3, Census Tract 9703, Toombs County, Georgia",1237,302,1087,301,150,215
1500000US132799703004,132799703004,"Block Group 4, Census Tract 9703, Toombs County, Georgia",683,360,683,360,0,13
1500000US132799703005,132799703005,"Block Group 5, Census Tract 9703, Toombs County, Georgia",1751,548,1407,478,344,201
1500000US132799704001,132799704001,"Block Group 1, Census Tract 9704, Toombs County, Georgia",689,304,689,304,0,13
1500000US132799704002,132799704002,"Block Group 2, Census Tract 9704, Toombs County, Georgia",525,257,479,245,46,56
1500000US132799704003,132799704003,"Block Group 3, Census Tract 9704, Toombs County, Georgia",1155,335,1155,335,0,13
1500000US132799704004,132799704004,"Block Group 4, Census Tract 9704, Toombs County, Georgia",1800,436,1618,443,182,194
1500000US132799705001,132799705001,"Block Group 1, Census Tract 9705, Toombs County, Georgia",398,160,308,133,90,119
1500000US132799705002,132799705002,"Block Group 2, Census Tract 9705, Toombs County, Georgia",1674,365,1385,333,289,221
1500000US132799705003,132799705003,"Block Group 3, Census Tract 9705, Toombs County, Georgia",1512,322,1324,324,188,135
1500000US132799706001,132799706001,"Block Group 1, Census Tract 9706, Toombs County, Georgia",1012,259,919,235,93,133
1500000US132799706002,132799706002,"Block Group 2, Census Tract 9706, Toombs County, Georgia",1338,285,1243,230,95,138
1500000US132799706003,132799706003,"Block Group 3, Census Tract 9706, Toombs County, Georgia",574,208,489,187,85,102
1500000US132819601001,132819601001,"Block Group 1, Census Tract 9601, Towns County, Georgia",1822,283,1800,286,22,42
1500000US132819601002,132819601002,"Block Group 2, Census Tract 9601, Towns County, Georgia",1294,367,1271,365,23,37
1500000US132819601003,132819601003,"Block Group 3, Census Tract 9601, Towns County, Georgia",1333,246,1299,243,34,31
1500000US132819602001,132819602001,"Block Group 1, Census Tract 9602, Towns County, Georgia",1249,269,1152,256,97,100
1500000US132819602002,132819602002,"Block Group 2, Census Tract 9602, Towns County, Georgia",1463,296,1463,296,0,13
1500000US132819603001,132819603001,"Block Group 1, Census Tract 9603, Towns County, Georgia",1227,214,1227,214,0,13
1500000US132819603002,132819603002,"Block Group 2, Census Tract 9603, Towns County, Georgia",1191,229,1168,236,23,40
1500000US132819603003,132819603003,"Block Group 3, Census Tract 9603, Towns County, Georgia",1221,271,1160,269,61,71
1500000US132839601001,132839601001,"Block Group 1, Census Tract 9601, Treutlen County, Georgia",582,165,532,169,50,65
1500000US132839601002,132839601002,"Block Group 2, Census Tract 9601, Treutlen County, Georgia",559,157,559,157,0,13
1500000US132839602001,132839602001,"Block Group 1, Census Tract 9602, Treutlen County, Georgia",970,272,970,272,0,13
1500000US132839602002,132839602002,"Block Group 2, Census Tract 9602, Treutlen County, Georgia",921,245,921,245,0,13
1500000US132839602003,132839602003,"Block Group 3, Census Tract 9602, Treutlen County, Georgia",1432,296,1432,296,0,13
1500000US132839602004,132839602004,"Block Group 4, Census Tract 9602, Treutlen County, Georgia",666,204,666,204,0,13
1500000US132839602005,132839602005,"Block Group 5, Census Tract 9602, Treutlen County, Georgia",1632,263,1603,254,29,33
1500000US132859601001,132859601001,"Block Group 1, Census Tract 9601, Troup County, Georgia",1349,291,1339,292,10,17
1500000US132859601002,132859601002,"Block Group 2, Census Tract 9601, Troup County, Georgia",1310,288,1310,288,0,13
1500000US132859601003,132859601003,"Block Group 3, Census Tract 9601, Troup County, Georgia",1224,179,1211,177,13,21
1500000US132859601004,132859601004,"Block Group 4, Census Tract 9601, Troup County, Georgia",2211,391,2206,390,5,7
1500000US132859602011,132859602011,"Block Group 1, Census Tract 9602.01, Troup County, Georgia",3046,308,2989,310,57,55
1500000US132859602021,132859602021,"Block Group 1, Census Tract 9602.02, Troup County, Georgia",2346,307,2309,309,37,69
1500000US132859603001,132859603001,"Block Group 1, Census Tract 9603, Troup County, Georgia",830,238,790,241,40,53
1500000US132859603002,132859603002,"Block Group 2, Census Tract 9603, Troup County, Georgia",1171,204,1078,191,93,87
1500000US132859603003,132859603003,"Block Group 3, Census Tract 9603, Troup County, Georgia",1851,241,1851,241,0,13
1500000US132859604001,132859604001,"Block Group 1, Census Tract 9604, Troup County, Georgia",812,267,811,266,1,4
1500000US132859604002,132859604002,"Block Group 2, Census Tract 9604, Troup County, Georgia",1852,559,1831,554,21,35
1500000US132859604003,132859604003,"Block Group 3, Census Tract 9604, Troup County, Georgia",3021,474,3000,473,21,23
1500000US132859605011,132859605011,"Block Group 1, Census Tract 9605.01, Troup County, Georgia",1402,317,1393,316,9,15
1500000US132859605012,132859605012,"Block Group 2, Census Tract 9605.01, Troup County, Georgia",651,277,642,276,9,16
1500000US132859605013,132859605013,"Block Group 3, Census Tract 9605.01, Troup County, Georgia",1272,307,1049,275,223,202
1500000US132859605014,132859605014,"Block Group 4, Census Tract 9605.01, Troup County, Georgia",1379,465,1202,428,177,171
1500000US132859605021,132859605021,"Block Group 1, Census Tract 9605.02, Troup County, Georgia",2493,457,2328,438,165,152
1500000US132859605022,132859605022,"Block Group 2, Census Tract 9605.02, Troup County, Georgia",4974,612,4643,640,331,339
1500000US132859606001,132859606001,"Block Group 1, Census Tract 9606, Troup County, Georgia",1602,344,1564,340,38,34
1500000US132859606002,132859606002,"Block Group 2, Census Tract 9606, Troup County, Georgia",1640,406,1574,425,66,103
1500000US132859606003,132859606003,"Block Group 3, Census Tract 9606, Troup County, Georgia",922,309,912,308,10,11
1500000US132859606004,132859606004,"Block Group 4, Census Tract 9606, Troup County, Georgia",1651,492,1647,493,4,6
1500000US132859607001,132859607001,"Block Group 1, Census Tract 9607, Troup County, Georgia",1750,502,1614,475,136,180
1500000US132859607002,132859607002,"Block Group 2, Census Tract 9607, Troup County, Georgia",1792,352,1733,343,59,89
